idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
134,Is There an Additional Value of Using Somatostatin Receptor Subtype 2a Immunohistochemistry Compared to Somatostatin Receptor Scintigraphy Uptake in Predicting Gastroenteropancreatic Neuroendocrine Tumor Response?,no,yes,False,7.2643,5.3184,3.0316,1.9459,['yes / no / maybe'].,525,False,False,yes,True,True,1–2,> 512 (long)
135,Does perspective-taking increase patient satisfaction in medical encounters?,maybe,yes,False,5.0131,4.8872,0.6206,0.126,['yes / no / maybe'].,467,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
136,Artefacts in 24-h pharyngeal and oesophageal pH monitoring: is simplification of pH data analysis feasible?,maybe,yes,False,6.6566,4.5554,2.5893,2.1012,['yes / no / maybe'].,495,False,False,yes,True,True,2–5,<= 512 (normal)
137,Chemotherapy and survival in advanced non-small cell lung carcinoma: is pneumologists' skepticism justified?,no,yes,False,7.5044,5.2268,2.9876,2.2776,['yes / no'].,571,False,False,yes,True,True,2–5,> 512 (long)
138,Can mandibular depiction be improved by changing the thickness of double-oblique computed tomography images?,no,yes,False,6.5281,4.6067,2.0979,1.9215,['yes / no / maybe'].,345,False,False,yes,True,True,1–2,<= 512 (normal)
139,Can dose reduction to one parotid gland prevent xerostomia?,yes,yes,True,7.2098,4.3853,2.2702,2.8245,['yes / no / maybe'].,564,False,False,yes,True,True,2–5,> 512 (long)
140,Does tranexamic acid reduce desmopressin-induced hyperfibrinolysis?,yes,no,False,4.8068,4.8177,2.8468,0.0109,['yes / no / maybe'].,599,False,True,yes,True,False,< 1 (uncertain),> 512 (long)
141,Thoracic and thoracoabdominal aneurysm repair: is reimplantation of spinal cord arteries a waste of time?,yes,yes,True,5.9061,4.5554,2.7297,1.3507,['yes / no / maybe].,471,False,False,yes,True,True,1–2,<= 512 (normal)
142,Is it safe to perform rectal anastomosis in gynaecological debulking surgery without a diverting stoma?,yes,yes,True,4.9974,4.9047,2.1844,0.0927,['yes / no / maybe / not'].,358,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
143,Do healthier lifestyles lead to less utilization of healthcare resources?,no,yes,False,6.5982,5.1061,1.9058,1.492,['yes / no / maybe'].,446,False,False,yes,True,True,1–2,<= 512 (normal)
144,Literacy after cerebral hemispherectomy: Can the isolated right hemisphere read?,yes,yes,True,6.6957,4.2994,0.8484,2.3964,['yes / no / maybe].,543,False,False,yes,True,True,2–5,> 512 (long)
145,Do oblique views add value in the diagnosis of spondylolysis in adolescents?,no,yes,False,6.8395,4.132,1.2094,2.7075,['yes / no / maybe'].,620,False,False,yes,True,True,2–5,> 512 (long)
146,Should pulp chamber pulpotomy be seen as a permanent treatment?,no,yes,False,6.6075,4.738,2.3474,1.8695,['yes / no'].,415,False,False,yes,True,True,1–2,<= 512 (normal)
147,Does minimal access major surgery in the newborn hurt less?,no,yes,False,6.8521,5.2177,3.5144,1.6344,['yes / no / maybe'].,504,False,False,yes,True,True,1–2,<= 512 (normal)
148,"Malnutrition, a new inducer for arterial calcification in hemodialysis patients?",yes,yes,True,5.2165,4.4076,3.5477,0.8088,['yes / no / maybe / not'].,423,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
149,Location and number of sutures placed for hiatal hernia repair during laparoscopic adjustable gastric banding: does it matter?,no,yes,False,6.1036,4.816,2.362,1.2876,['yes / no'].,602,False,False,yes,True,True,1–2,> 512 (long)
150,Does obstructive sleep apnea affect aerobic fitness?,maybe,yes,False,5.7508,4.7372,1.4703,1.0136,['yes / no / maybe'].,353,False,False,yes,True,True,1–2,<= 512 (normal)
151,Are high flow nasal cannulae noisier than bubble CPAP for preterm infants?,no,yes,False,6.663,4.5682,2.5482,2.0949,['yes / no / maybe'].,506,False,False,yes,True,True,2–5,<= 512 (normal)
152,Is fear of anaphylactic shock discouraging surgeons from more widely adopting percutaneous and laparoscopic techniques in the treatment of liver hydatid cyst?,yes,yes,True,5.9769,4.9163,2.5003,1.0606,['yes / no / maybe].,313,False,False,yes,True,True,1–2,<= 512 (normal)
153,Is it time to reconsider lobectomy in low-risk paediatric thyroid cancer?,yes,yes,True,5.8961,5.0667,1.4659,0.8294,['yes / no / maybe'].,531,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
154,Does patient-prosthesis mismatch after aortic valve replacement affect survival and quality of life in elderly patients?,no,yes,False,6.137,4.5367,2.6105,1.6002,['yes / no / maybe'].,564,False,False,yes,True,True,1–2,> 512 (long)
155,Global Longitudinal Pathway: has medical education curriculum influenced medical students' skills and attitudes toward culturally diverse populations?,yes,yes,True,6.0383,4.985,1.6642,1.0533,['Yes / no / maybe / not'].,331,False,False,yes,True,True,1–2,<= 512 (normal)
156,Does a family meetings intervention prevent depression and anxiety in family caregivers of dementia patients?,no,yes,False,6.1994,4.5761,2.735,1.6233,"['n', 'o'], 'Family meetings', 'Family meetings', 'Family meetings', 'Family meetings',",527,False,False,unparsable,False,False,1–2,> 512 (long)
157,Can Roux-en-Y gastric bypass provide a lifelong solution for diabetes mellitus?,yes,yes,True,6.2425,5.2605,2.8083,0.982,['yes / no / maybe'].,385,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
158,Is horizontal semicircular canal ocular reflex influenced by otolith organs input?,yes,yes,True,6.3428,4.32,1.4984,2.0228,['yes / no / maybe / maybe'].,352,False,False,yes,True,True,2–5,<= 512 (normal)
159,Pap smears with glandular cell abnormalities: Are they detected by rapid prescreening?,yes,yes,True,5.0255,4.1717,1.5911,0.8539,['yes / no / maybe'].,478,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
160,Can continuous physical training counteract aging effect on myoelectric fatigue?,yes,yes,True,7.7579,4.0522,1.3431,3.7057,['yes / no / maybe'].,421,False,False,yes,True,True,2–5,<= 512 (normal)
161,Does positron emission tomography change management in primary rectal cancer?,yes,yes,True,6.8493,4.5755,2.074,2.2738,['yes / no / maybe'].,499,False,False,yes,True,True,2–5,<= 512 (normal)
162,Is nasogastric decompression useful in prevention of leaks after laparoscopic sleeve gastrectomy?,no,yes,False,5.9814,5.4762,3.3053,0.5052,['yes / no / maybe'].,457,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
163,Do provider service networks result in lower expenditures compared with HMOs or primary care case management in Florida's Medicaid program?,yes,yes,True,6.8229,5.4967,2.4927,1.3261,['yes / no / maybe].,464,False,False,yes,True,True,1–2,<= 512 (normal)
164,Very high serum CA 19-9 levels: a contraindication to pancreaticoduodenectomy?,no,yes,False,6.7165,4.4799,2.0592,2.2366,"['From 2000 to 2007, 344 patients underwent pancreatoduodenectomy for PA,' ['From 2000 to 2007, 344 patients underwent pancreatodu",407,False,False,unparsable,False,False,2–5,<= 512 (normal)
165,Inpatient versus outpatient management of neutropenic fever in gynecologic oncology patients: is risk stratification useful?,yes,yes,True,6.4323,4.9541,2.5783,1.4782,['yes / no / maybe'].,555,False,False,yes,True,True,1–2,> 512 (long)
166,Is Aspiration Thrombectomy Beneficial in Patients Undergoing Primary Percutaneous Coronary Intervention?,no,yes,False,6.1065,5.2087,1.6629,0.8977,['It is not possible to say'].,495,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
167,Is inhaled prophylactic heparin useful for prevention and Management of Pneumonia in ventilated ICU patients?,no,yes,False,5.4694,4.3753,2.1975,1.094,['yes / no / maybe'].,521,False,False,yes,True,True,1–2,> 512 (long)
168,Does prostate morphology affect outcomes after holmium laser enucleation?,yes,yes,True,5.3053,4.5575,2.9387,0.7478,['yes / no / maybe'].,458,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
169,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,yes,yes,True,7.0299,4.2231,1.2731,2.8067,['Yes / no / maybe'].,391,False,False,yes,True,True,2–5,<= 512 (normal)
170,SPECT study with I-123-Ioflupane (DaTSCAN) in patients with essential tremor. Is there any correlation with Parkinson's disease?,no,yes,False,6.5384,4.8788,3.298,1.6596,['yes / no / maybe'].,726,False,False,yes,True,True,1–2,> 512 (long)
171,Does partial expander deflation exacerbate the adverse effects of radiotherapy in two-stage breast reconstruction?,yes,yes,True,5.7786,4.3188,2.8108,1.4598,['yes / no / maybe / not'].,406,False,False,yes,True,True,1–2,<= 512 (normal)
172,Should circumcision be performed in childhood?,no,yes,False,6.1041,4.6615,3.0143,1.4426,['yes / no / maybe'].,440,False,False,yes,True,True,1–2,<= 512 (normal)
173,Are interstitial fluid concentrations of meropenem equivalent to plasma concentrations in critically ill patients receiving continuous renal replacement therapy?,no,yes,False,5.9633,4.5786,2.7563,1.3846,['yes / no'].,519,False,False,yes,True,True,1–2,> 512 (long)
174,Can surgeon familiarization with current evidence lead to a change in practice?,no,yes,False,7.1614,5.2599,2.7247,1.9015,['yes / no / maybe'].,479,False,False,yes,True,True,1–2,<= 512 (normal)
175,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,yes,yes,True,6.0342,5.0124,2.0036,1.0217,['yes / no / maybe'].,466,False,False,yes,True,True,1–2,<= 512 (normal)
176,Long-term significance of postictal psychotic episodes II. Are they predictive of interictal psychotic episodes?,yes,yes,True,7.9316,4.7683,2.0629,3.1633,['yes / no / maybe'].,427,False,False,yes,True,True,2–5,<= 512 (normal)
177,Is EQ-5D a valid quality of life instrument in patients with acute coronary syndrome?,yes,yes,True,7.9577,5.5889,2.6013,2.3688,['yes / no / maybe'].,408,False,False,yes,True,True,2–5,<= 512 (normal)
178,Does nuchal translucency thickness in the first trimester predict GDM onset during pregnancy?,no,yes,False,6.5868,4.7188,2.9499,1.868,['yes / no / maybe'].,398,False,False,yes,True,True,1–2,<= 512 (normal)
179,Is external palliative radiotherapy for gallbladder carcinoma effective?,yes,yes,True,6.3596,4.7056,2.9519,1.654,['yes / no / maybe / maybe].,384,False,False,yes,True,True,1–2,<= 512 (normal)
180,Therapeutic anticoagulation in the trauma patient: is it safe?,no,yes,False,5.802,4.7281,2.4214,1.0739,"['n', 'o'], 'Reasonable _ pred': ['n', 'o'], '",532,False,False,unparsable,False,False,1–2,> 512 (long)
181,Could chest wall rigidity be a factor in rapid death from illicit fentanyl abuse?,yes,yes,True,4.6859,4.419,2.3987,0.2669,['yes / no / maybe].,632,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
182,Is neck pain associated with worse health-related quality of life 6 months later?,yes,yes,True,8.2254,5.259,1.3746,2.9663,['yes / no / maybe'].,663,False,False,yes,True,True,2–5,> 512 (long)
183,Does laparoscopic surgery decrease the risk of atrial fibrillation after foregut surgery?,yes,yes,True,6.5693,4.5108,2.7083,2.0585,['yes / no / maybe'].,505,False,False,yes,True,True,2–5,<= 512 (normal)
184,Does histologic chorioamnionitis correspond to clinical chorioamnionitis?,yes,yes,True,5.5682,5.0703,1.4409,0.4979,['yes / no / maybe'].,360,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
185,Does ossification of the posterior longitudinal ligament affect the neurological outcome after traumatic cervical cord injury?,no,yes,False,7.394,4.9865,2.5064,2.4075,['yes / no / maybe'].,589,False,False,yes,True,True,2–5,> 512 (long)
186,Are the elderly with oropharyngeal carcinoma undertreated?,maybe,yes,False,7.2773,5.183,2.7073,2.0942,['yes / no / maybe].,451,False,False,yes,True,True,2–5,<= 512 (normal)
187,Are women who are treated for hypothyroidism at risk for pregnancy complications?,no,yes,False,6.8006,5.0887,2.6722,1.7119,['yes / no / maybe'].,319,False,False,yes,True,True,1–2,<= 512 (normal)
188,Does base deficit predict mortality in patients with severe traumatic brain injury?,no,yes,False,5.9571,4.6085,2.6301,1.3486,['yes / no / maybe'].,476,False,False,yes,True,True,1–2,<= 512 (normal)
189,Are there effects of intrauterine cocaine exposure on delinquency during early adolescence?,no,yes,False,6.6145,4.1887,1.7499,2.4258,['yes / no / maybe'].,445,False,False,yes,True,True,2–5,<= 512 (normal)
190,Pertrochanteric fractures: is there an advantage to an intramedullary nail?,no,yes,False,7.6863,5.2405,3.0524,2.4459,['yes / no / maybe'].,432,False,False,yes,True,True,2–5,<= 512 (normal)
191,Can autologous platelet-rich plasma gel enhance healing after surgical extraction of mandibular third molars?,yes,yes,True,6.343,4.1793,1.3148,2.1637,['yes / no / maybe / not'].,566,False,False,yes,True,True,2–5,> 512 (long)
192,Can early second-look tympanoplasty reduce the rate of conversion to modified radical mastoidectomy?,yes,yes,True,6.3542,5.3136,2.0477,1.0406,['yes / no / maybe / not'].,368,False,False,yes,True,True,1–2,<= 512 (normal)
193,The secular growth acceleration: does it appear during fetal life?,no,yes,False,6.6229,5.2839,2.8619,1.339,['yes / no / maybe'].,330,False,False,yes,True,True,1–2,<= 512 (normal)
194,Treadmill testing of children who have spina bifida and are ambulatory: does peak oxygen uptake reflect maximum oxygen uptake?,yes,yes,True,7.1333,5.0417,2.2874,2.0916,['yes / no / maybe'].,570,False,False,yes,True,True,2–5,> 512 (long)
195,Can APC mutation analysis contribute to therapeutic decisions in familial adenomatous polyposis?,maybe,yes,False,6.0694,3.7896,2.4476,2.2798,['yes / no / maybe'].,556,False,False,yes,True,True,2–5,> 512 (long)
196,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,no,yes,False,5.8222,4.5124,2.4149,1.3098,['yes / no / maybe'].,453,False,False,yes,True,True,1–2,<= 512 (normal)
197,Does oral α-galactosidase relieve irritable bowel symptoms?,no,yes,False,5.8992,4.4311,2.4459,1.4681,['yes / no / maybe'].,430,False,False,yes,True,True,1–2,<= 512 (normal)
198,Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,yes,yes,True,7.3196,4.4595,2.4867,2.8601,['yes / no'].,557,False,False,yes,True,True,2–5,> 512 (long)
199,Does preoperative anemia adversely affect colon and rectal surgery outcomes?,yes,yes,True,6.7837,4.3741,1.7076,2.4096,['yes / no'].,513,False,False,yes,True,True,2–5,> 512 (long)
200,Is the histidine triad nucleotide-binding protein 1 (HINT1) gene a candidate for schizophrenia?,no,yes,False,6.3391,3.835,2.0542,2.5041,['yes / no / maybe'].,487,False,False,yes,True,True,2–5,<= 512 (normal)
201,Does skin care frequency affect the severity of incontinence-associated dermatitis in critically ill patients?,yes,yes,True,6.0929,4.4717,2.107,1.6212,['yes / no / maybe'].,431,False,False,yes,True,True,1–2,<= 512 (normal)
202,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,yes,yes,True,5.163,4.4861,3.1157,0.6769,['yes / no / maybe / not'].,533,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
203,Does a febrile reaction to platelets predispose recipients to red blood cell alloimmunization?,yes,yes,True,6.5395,4.6072,0.9298,1.9323,['yes / no / maybe'].,414,False,False,yes,True,True,1–2,<= 512 (normal)
204,"Neoadjuvant Imatinib in Locally Advanced Gastrointestinal stromal Tumours, Will Kit Mutation Analysis Be a Pathfinder?",yes,yes,True,5.8574,4.1067,2.5551,1.7507,['yes / no / maybe'].,596,False,False,yes,True,True,1–2,> 512 (long)
205,Do dermatomyositis and polymyositis affect similar thigh muscles?,no,yes,False,6.8632,5.4047,3.0828,1.4585,['yes / no / maybe'].,445,False,False,yes,True,True,1–2,<= 512 (normal)
206,Systematic use of patient-rated depression severity monitoring: is it helpful and feasible in clinical psychiatry?,yes,yes,True,7.8378,5.2315,2.1459,2.6063,['yes / no / maybe'].,459,False,False,yes,True,True,2–5,<= 512 (normal)
207,Are sugars-free medicines more erosive than sugars-containing medicines?,no,yes,False,6.5326,4.5121,1.9534,2.0205,"['n', 'o'].",486,False,False,unparsable,False,False,2–5,<= 512 (normal)
208,Globulomaxillary cysts--do they really exist?,no,yes,False,6.1857,5.4193,3.171,0.7663,['yes / no / maybe].,351,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
209,Is the first urinary albumin/creatinine ratio (ACR) in women with suspected preeclampsia a prognostic factor for maternal and neonatal adverse outcome?,yes,yes,True,7.314,4.467,2.1517,2.847,['yes / no / maybe'].,481,False,False,yes,True,True,2–5,<= 512 (normal)
210,Is endothelin-1 an aggravating factor in the development of acute pancreatitis?,yes,yes,True,5.857,4.1949,2.3198,1.662,['yes / no / maybe / not'].,368,False,False,yes,True,True,1–2,<= 512 (normal)
211,Is non-invasive diagnosis of esophageal varices in patients with compensated hepatic cirrhosis possible by duplex Doppler ultrasonography?,yes,yes,True,6.2121,3.8337,2.3442,2.3784,['yes / no / maybe'].,609,False,False,yes,True,True,2–5,> 512 (long)
212,Clinical identifiers for early-stage primary/idiopathic adhesive capsulitis: are we seeing the real picture?,no,yes,False,7.6007,4.8442,2.7156,2.7565,['yes / no / maybe'].,513,False,False,yes,True,True,2–5,> 512 (long)
213,Does government assistance improve utilization of eye care services by low-income individuals?,maybe,yes,False,6.7011,4.4514,1.3636,2.2497,['yes / no / maybe'].,562,False,False,yes,True,True,2–5,> 512 (long)
214,Is the use of cyanoacrylate in intestinal anastomosis a good and reliable alternative?,yes,yes,True,5.8112,4.5473,2.0514,1.2639,['yes / no / maybe'].,473,False,False,yes,True,True,1–2,<= 512 (normal)
215,Is Alveolar Macrophage Phagocytic Dysfunction in Children With Protracted Bacterial Bronchitis a Forerunner to Bronchiectasis?,yes,yes,True,5.5753,4.8551,2.0676,0.7201,['yes / no / maybe'].,607,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
216,Does early migraine treatment shorten time to headache peak and reduce its severity?,yes,yes,True,7.4787,5.1491,1.9484,2.3296,['yes / no / maybe].,463,False,False,yes,True,True,2–5,<= 512 (normal)
217,Do mitochondria play a role in remodelling lace plant leaves during programmed cell death?,yes,no,False,4.2173,4.4222,3.0989,0.2048,['yes / no'].,471,False,True,yes,True,False,< 1 (uncertain),<= 512 (normal)
218,Is irritable bowel syndrome a diagnosis of exclusion?,maybe,yes,False,7.3084,5.0037,2.4272,2.3048,['yes / no / don't / don't'].,502,False,False,yes,True,True,2–5,<= 512 (normal)
219,Profiling quality of care: Is there a role for peer review?,yes,yes,True,5.6718,5.3929,1.1899,0.2789,"['A', 'b', 'c', 'd', 'a', 'b', 'c', '",578,False,True,unparsable,False,False,< 1 (uncertain),> 512 (long)
220,Does body mass index (BMI) influence morbidity and long-term survival in gastric cancer patients after gastrectomy?,maybe,yes,False,6.3945,3.9365,2.3544,2.458,['yes / no / maybe'].,447,False,False,yes,True,True,2–5,<= 512 (normal)
221,Cardiovascular risk in a rural adult West African population: is resting heart rate also relevant?,yes,yes,True,6.4934,4.7791,2.5251,1.7143,['yes / no / maybe'].,513,False,False,yes,True,True,1–2,> 512 (long)
222,Multidisciplinary decisions in breast cancer: does the patient receive what the team has recommended?,yes,yes,True,7.0021,5.4179,2.8787,1.5842,['yes / no / maybe'].,419,False,False,yes,True,True,1–2,<= 512 (normal)
223,Does somatostatin confer insulinostatic effects of neuromedin u in the rat pancreas?,yes,yes,True,6.1428,4.4778,1.831,1.6651,"['NmU', 'Neuromedin U', 'Somatostatin', 'Cyclosomatostatin', 'Somatostatin receptor subtypes, N",372,False,False,unparsable,False,False,1–2,<= 512 (normal)
224,High cumulative insulin exposure: a risk factor of atherosclerosis in type 1 diabetes?,yes,yes,True,7.0758,4.9016,1.9375,2.1742,['yes / no'].,384,False,False,yes,True,True,2–5,<= 512 (normal)
225,Do risk factors for suicidal behavior differ by affective disorder polarity?,no,yes,False,7.0059,5.1304,1.7083,1.8755,['yes / no / maybe'].,471,False,False,yes,True,True,1–2,<= 512 (normal)
226,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,yes,True,6.6918,4.765,2.915,1.9268,['yes / no / maybe / not'].,288,False,False,yes,True,True,1–2,<= 512 (normal)
227,Multidisciplinary breast cancer clinics. Do they work?,yes,yes,True,6.773,5.0726,2.7558,1.7004,['yes / no / maybe / not'].,342,False,False,yes,True,True,1–2,<= 512 (normal)
228,Is bicompartmental knee arthroplasty more favourable to knee muscle strength and physical performance compared to total knee arthroplasty?,no,yes,False,6.0145,4.6269,3.2744,1.3876,['yes / no / maybe'].,445,False,False,yes,True,True,1–2,<= 512 (normal)
229,Delayed imaging in routine CT examinations of the abdomen and pelvis: is it worth the additional cost of radiation and time?,no,yes,False,6.7229,4.4928,2.884,2.23,['yes / no / maybe'].,534,False,False,yes,True,True,2–5,> 512 (long)
230,Is Chaalia/Pan Masala harmful for health?,yes,yes,True,5.929,4.9514,2.3118,0.9776,['Yes / no / don't / don't'].,600,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
231,Can emergency physicians accurately and reliably assess acute vertigo in the emergency department?,yes,yes,True,6.712,4.8854,2.6174,1.8266,['yes / no / maybe'].,507,False,False,yes,True,True,1–2,<= 512 (normal)
232,The association of puberty and young adolescent alcohol use: do parents have a moderating role?,no,yes,False,6.9203,5.0869,2.1507,1.8334,['yes / no / maybe'].,363,False,False,yes,True,True,1–2,<= 512 (normal)
233,Is a specialised training of phonological awareness indicated in every preschool child?,maybe,yes,False,5.6591,4.652,1.8854,1.0071,['yes / no / maybe].,360,False,False,yes,True,True,1–2,<= 512 (normal)
234,Post-tonsillectomy late haemorrhage: is it a preferably night-time event?,yes,yes,True,5.7739,4.7756,2.7038,0.9984,['yes / no / maybe / maybe / not'].,412,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
235,Do French lay people and health professionals find it acceptable to breach confidentiality to protect a patient's wife from a sexually transmitted disease?,maybe,yes,False,6.8033,5.8081,2.4625,0.9952,['yes / no / maybe / not'].,553,False,True,yes,True,True,< 1 (uncertain),> 512 (long)
236,Remote ischemic postconditioning: does it protect against ischemic damage in percutaneous coronary revascularization?,yes,yes,True,6.7377,4.7991,2.3918,1.9386,['yes / no / maybe'].,452,False,False,yes,True,True,1–2,<= 512 (normal)
237,Does peritoneal dialysis affect halitosis in patients with end-stage renal disease?,yes,yes,True,5.5491,4.3946,2.8292,1.1546,['yes / no / maybe'].,496,False,False,yes,True,True,1–2,<= 512 (normal)
238,Dose end-tidal carbon dioxide measurement correlate with arterial carbon dioxide in extremely low birth weight infants in the first week of life?,yes,yes,True,7.0518,4.63,2.2133,2.4218,['yes / no / maybe'].,512,False,False,yes,True,True,2–5,<= 512 (normal)
239,Does the central venous pressure predict fluid responsiveness?,no,yes,False,7.5191,5.36,1.9695,2.159,['yes / no / maybe'].,530,False,False,yes,True,True,2–5,> 512 (long)
240,Storage of vaccines in the community: weak link in the cold chain?,maybe,yes,False,7.6443,4.7967,1.7472,2.8476,['yes / no / maybe'].,369,False,False,yes,True,True,2–5,<= 512 (normal)
241,Is crime associated with over-the-counter pharmacy syringe sales?,yes,yes,True,6.4122,5.215,2.5904,1.1972,"['No', 'Yes / no'].",401,False,False,yes,True,True,1–2,<= 512 (normal)
242,Is low serum chloride level a risk factor for cardiovascular mortality?,yes,yes,True,7.9597,5.4217,2.606,2.538,['yes / no / maybe'].,478,False,False,yes,True,True,2–5,<= 512 (normal)
243,Is coeliac disease screening in risk groups justified?,yes,yes,True,5.6078,4.4604,2.1522,1.1475,['yes / no / maybe'].,396,False,False,yes,True,True,1–2,<= 512 (normal)
244,Cigarettes and cinema: does parental restriction of R-rated movie viewing reduce adolescent smoking susceptibility?,yes,yes,True,8.392,5.6745,1.529,2.7175,['yes / no / maybe'].,482,False,False,yes,True,True,2–5,<= 512 (normal)
245,Can gingival crevicular blood be relied upon for assessment of blood glucose level?,yes,yes,True,5.9383,4.3915,1.9688,1.5468,['yes / no / maybe'].,434,False,False,yes,True,True,1–2,<= 512 (normal)
246,Do resident's leadership skills relate to ratings of technical skill?,yes,yes,True,6.0736,4.9988,1.5143,1.0748,['yes / no / maybe].,426,False,False,yes,True,True,1–2,<= 512 (normal)
247,Is leptin involved in phagocytic NADPH oxidase overactivity in obesity?,yes,yes,True,5.9865,4.1166,2.1965,1.87,['yes / no / maybe'].,478,False,False,yes,True,True,1–2,<= 512 (normal)
248,Does psychological distress predict disability?,yes,yes,True,7.5189,4.721,1.1629,2.7979,['yes / no / maybe'].,533,False,False,yes,True,True,2–5,> 512 (long)
249,Cholestasis associated with small bowel atresia: do we always need to investigate?,no,yes,False,5.1349,4.4896,3.1054,0.6454,"['A', 'B', 'C', 'D', 'E', 'F', 'I', '",478,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
250,Does the distribution of health care benefits in Kenya meet the principles of universal coverage?,no,no,True,5.367,5.4895,2.921,0.1225,"['The 58th World Health Assembly called for all health systems to move towards universal coverage where everyone has access to key promotive, preventive,",484,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
251,Transsphenoidal pituitary surgery in Cushing's disease: can we predict outcome?,yes,yes,True,6.7481,5.0139,2.0531,1.7342,['yes / no'].,703,False,False,yes,True,True,1–2,> 512 (long)
252,Is vancomycin MIC creep a worldwide phenomenon?,no,no,True,5.0681,5.1282,3.4178,0.0601,['yes / no / maybe'].,432,False,True,yes,True,False,< 1 (uncertain),<= 512 (normal)
253,Delayed diagnosis of anorectal malformations: are current guidelines sufficient?,no,yes,False,6.2722,5.2066,2.8694,1.0656,['yes / no / maybe'].,381,False,False,yes,True,True,1–2,<= 512 (normal)
254,Has the prevalence of health care services use increased over the last decade (2001-2009) in elderly people?,yes,yes,True,7.0655,5.3601,3.4708,1.7055,['yes / no / maybe'].,568,False,False,yes,True,True,1–2,> 512 (long)
255,Is severe pain immediately after spinal augmentation a predictor of long-term outcomes?,no,yes,False,6.772,4.5561,3.2144,2.2159,['yes / no / maybe'].,546,False,False,yes,True,True,2–5,> 512 (long)
256,Does quantitative left ventricular regional wall motion change after fibrous tissue resection in endomyocardial fibrosis?,no,yes,False,6.4822,5.1066,2.3152,1.3755,['yes / no / maybe'].,453,False,False,yes,True,True,1–2,<= 512 (normal)
257,Does pediatric housestaff experience influence tests ordered for infants in the neonatal intensive care unit?,yes,yes,True,6.4918,4.1892,2.2162,2.3025,['What is the reason for ordering?'].,549,False,False,unparsable,False,False,2–5,> 512 (long)
258,Laminoplasty outcomes: is there a difference between patients with degenerative stenosis and those with ossification of the posterior longitudinal ligament?,no,yes,False,6.0658,4.7114,3.1425,1.3544,['yes / no / maybe'].,609,False,False,yes,True,True,1–2,> 512 (long)
259,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,maybe,yes,False,7.7441,5.698,2.2517,2.0461,['yes / no / maybe'].,462,False,False,yes,True,True,2–5,<= 512 (normal)
260,Does transverse apex coincide with coronal apex levels (regional or global) in adolescent idiopathic scoliosis?,no,yes,False,6.8426,5.3514,2.6164,1.4912,['What is the most rotated vertebra?'].,512,False,False,unparsable,False,False,1–2,<= 512 (normal)
261,Fragility of the esophageal mucosa: a pathognomonic endoscopic sign of primary eosinophilic esophagitis?,yes,no,False,5.425,5.5273,2.7699,0.1024,['yes / no / maybe / maybe'].,324,False,True,yes,True,False,< 1 (uncertain),<= 512 (normal)
262,Is micro-computed tomography reliable to determine the microstructure of the maxillary alveolar bone?,yes,yes,True,6.4391,4.3804,2.1677,2.0587,['yes / no / maybe'].,556,False,False,yes,True,True,2–5,> 512 (long)
263,Can multiple SNP testing in BRCA2 and BRCA1 female carriers be used to improve risk prediction models in conjunction with clinical assessment?,no,yes,False,6.8476,5.2557,2.5305,1.5919,['No'].,473,False,False,no,True,False,1–2,<= 512 (normal)
264,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,yes,yes,True,6.379,4.9121,1.9083,1.467,['yes / no / maybe'].,364,False,False,yes,True,True,1–2,<= 512 (normal)
265,Measuring hospital mortality rates: are 30-day data enough?,yes,yes,True,7.2001,5.4265,2.2988,1.7736,['yes / no / maybe'].,474,False,False,yes,True,True,1–2,<= 512 (normal)
