idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
120,Is the 7th TNM edition suitable for biological predictor in early gastric cancer?,yes,no,False,14.9624,15.7711,14.8848,0.8088,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,252,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
121,Are lower fasting plasma glucose levels at diagnosis of type 2 diabetes associated with improved outcomes?,yes,no,False,15.4111,15.6832,14.8395,0.2721,no: yes: no: yes: no: yes: no: yes: no: yes: no: yes: no: yes: no:,309,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
122,Remote ischemic postconditioning: does it protect against ischemic damage in percutaneous coronary revascularization?,yes,no,False,16.1425,17.146,14.6969,1.0035,no.,247,False,False,no,True,True,1–2,<= 512 (normal)
123,Does multi-modal cervical physical therapy improve tinnitus in patients with cervicogenic somatic tinnitus?,yes,no,False,16.2023,16.8268,15.0506,0.6246,"no yes answers to yes, no answers to no answers to no answers to no answers to no answers to no answers to no answers to no answers to",363,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
124,Processing fluency effects: can the content and presentation of participant information sheets influence recruitment and participation for an antenatal intervention?,yes,yes,True,18.3932,17.6445,15.7303,0.7487,"yes, no answers were significantly more likely to be reported in the Double Fluent condition than in the Double Awkward condition (p = .0",263,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
125,Fulfilling human resources development goal in West Africa: can the training of ophthalmologist diplomates be improved?,yes,no,False,15.2051,16.1263,15.4227,0.7035,no answer.,433,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
126,Predicting admission at triage: are nurses better than a simple objective score?,yes,yes,True,16.5955,16.5484,14.884,0.0471,"yes' was significantly better than no, no: no: yes' (p = 0.0015).",370,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
127,Are adult body circumferences associated with height?,yes,yes,True,17.3966,17.0938,15.381,0.3027,"yes, no, yes, no, yes, no, no, no: yes, no, no: no, no: no, no:",380,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
128,Can progression of valvar aortic stenosis be predicted accurately?,yes,no,False,14.5329,15.6046,13.5394,1.0717,no: no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,299,False,False,no,True,True,1–2,<= 512 (normal)
129,Does the National Institutes of Health Stroke Scale favor left hemisphere strokes?,yes,no,False,16.2519,16.6338,14.4952,0.3819,no: yes: no: yes: no: yes: no: yes: no: yes: no: yes: no: yes: no:,412,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
130,MiraLAX vs. Golytely: is there a significant difference in the adenoma detection rate?,yes,no,False,16.0005,17.1922,15.081,1.1916,no: no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,369,False,False,no,True,True,1–2,<= 512 (normal)
131,Can gingival crevicular blood be relied upon for assessment of blood glucose level?,yes,no,False,15.7144,15.8302,13.9112,0.1159,no answer was given.,280,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
132,Is zero central line-associated bloodstream infection rate sustainable?,yes,no,False,16.0711,16.3295,14.2521,0.2584,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,305,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
133,Does treatment duration affect outcome after radiotherapy for prostate cancer?,yes,no,False,15.8011,15.8434,14.5987,0.0423,"no yes answers was used to determine whether the patient was in the low-risk, intermediate-risk, or high-risk groups.",373,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
134,Patient-Controlled Therapy of Breathlessness in Palliative Care: A New Therapeutic Concept for Opioid Administration?,yes,yes,True,15.8542,15.7234,14.4278,0.1307,yes.,418,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
135,Is pain a clinically relevant problem in general adult psychiatry?,yes,no,False,15.8044,16.2829,14.5209,0.4784,no answers.,263,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
136,Should displaced midshaft clavicular fractures be treated surgically?,yes,no,False,15.9449,16.0816,14.4781,0.1367,"no yes, yes, no, yes, no, yes, no, no, no, no, no, no, no, no, no",321,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
137,Telemedicine and type 1 diabetes: is technology per se sufficient to improve glycaemic control?,yes,no,False,15.6242,16.4545,14.1303,0.8303,no: yes: no: yes: no: yes: no: yes: no: yes: no: yes: no: yes: no:,343,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
138,Do European people with type 1 diabetes consume a high atherogenic diet?,yes,no,False,16.7783,17.6445,15.5108,0.8663,no answers were given for the remaining questions.,363,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
139,Preoperative platelet count in esophageal squamous cell carcinoma: is it a prognostic factor?,yes,yes,True,15.4798,15.1651,14.3051,0.3147,"yes, no, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes,",326,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
140,Should serum pancreatic lipase replace serum amylase as a biomarker of acute pancreatitis?,yes,no,False,15.1419,16.3761,14.4692,1.2342,no yes answers were given.,399,False,False,no,True,True,1–2,<= 512 (normal)
141,Do Electrochemiluminescence Assays Improve Prediction of Time to Type 1 Diabetes in Autoantibody-Positive TrialNet Subjects?,yes,yes,True,16.5753,16.5014,14.237,0.0739,"yes, no, yes, no, yes, no, yes, no, no, no, no, no, no, no, no,",374,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
142,Does SYNTAX score predict in-hospital outcomes in patients with ST elevation myocardial infarction undergoing primary percutaneous coronary intervention?,yes,no,False,15.7616,15.8365,13.9819,0.0749,"no was more frequent in the high SxS group (50.9%, 39.2%, and 9.1%, respectively) compared to the low",373,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
143,Are behavioural risk factors to be blamed for the conversion from optimal blood pressure to hypertensive status in Black South Africans?,yes,no,False,16.261,17.2531,14.6682,0.9921,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,384,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
144,Does the type of tibial component affect mechanical alignment in unicompartmental knee replacement?,yes,no,False,15.706,15.9061,14.1391,0.2002,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,286,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
145,Upstream solutions: does the supplemental security income program reduce disability in the elderly?,yes,yes,True,16.5137,15.4362,14.7117,1.0775,yes.,337,False,False,yes,True,True,1–2,<= 512 (normal)
146,Can serum be used for analyzing the EGFR mutation status in patients with advanced non-small cell lung cancer?,yes,no,False,15.0801,15.3238,14.1394,0.2436,"no answer was given in the yes, no, or mayor answer was given in the no answer.",319,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
147,Are failures of anterior cruciate ligament reconstruction associated with steep posterior tibial slopes?,yes,no,False,16.1831,16.3797,14.6455,0.1966,no answers was given.,405,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
148,Do teleoncology models of care enable safe delivery of chemotherapy in rural towns?,yes,no,False,15.7605,16.8367,15.2568,1.0763,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,299,False,False,no,True,True,1–2,<= 512 (normal)
149,Is solitary kidney really more resistant to ischemia?,yes,no,False,14.307,15.0301,13.6295,0.7231,no.,285,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
150,Is it safe to perform rectal anastomosis in gynaecological debulking surgery without a diverting stoma?,yes,no,False,14.5799,16.1521,14.1194,1.5722,no answer.,197,False,False,no,True,True,1–2,<= 512 (normal)
151,Has the mammography quality standards act affected the mammography quality in North Carolina?,yes,no,False,17.0334,17.9067,15.6976,0.8733,no yes answers was used as a measure of quality.,228,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
152,Is breast cancer prognosis inherited?,yes,yes,True,17.1198,16.7493,14.4646,0.3706,"yes, no, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes,",337,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
153,c-Kit-dependent growth of uveal melanoma cells: a potential therapeutic target?,yes,no,False,14.9469,15.5238,13.4382,0.5769,no answers.,320,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
154,Pituitary apoplexy: do histological features influence the clinical presentation and outcome?,yes,no,False,16.054,17.2826,14.9486,1.2287,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,186,False,False,no,True,True,1–2,<= 512 (normal)
155,Orthostatic myoclonus: an underrecognized cause of unsteadiness?,yes,no,False,14.4155,15.7392,14.0253,1.3237,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,331,False,False,no,True,True,1–2,<= 512 (normal)
156,Is low serum chloride level a risk factor for cardiovascular mortality?,yes,no,False,15.185,15.3317,12.7736,0.1468,no 'yes' answers to the question: 'Is low serum chloride level a risk factor for cardiovascular mortality?' The results of this study suggest that,358,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
157,Does ethnicity affect where people with cancer die?,yes,no,False,16.9453,17.5851,15.2075,0.6398,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,481,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
158,Transesophageal echocardiographic assessment of left ventricular function in brain-dead patients: are marginally acceptable hearts suitable for transplantation?,yes,no,False,15.8737,16.3218,14.0327,0.4482,no: no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,381,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
159,Can the postoperative pain level be predicted preoperatively?,yes,no,False,13.9304,14.7248,14.3443,0.3805,no answer yes.,220,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
160,Does age moderate the effect of personality disorder on coping style in psychiatric inpatients?,yes,yes,True,16.5818,16.3054,14.971,0.2764,yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,271,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
161,Is neck pain associated with worse health-related quality of life 6 months later?,yes,yes,True,16.2093,15.9585,15.7565,0.2508,"yes answers were used to indicate no, mild, moderate, or severe neck pain, respectively.",490,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
162,Dose end-tidal carbon dioxide measurement correlate with arterial carbon dioxide in extremely low birth weight infants in the first week of life?,yes,no,False,15.4311,16.2283,14.0036,0.7971,"no yes answers was given in only 3%, 17%, and 83% of cases, respectively.",346,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
163,Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency?,yes,yes,True,16.4058,15.828,14.4475,0.5778,"yes ""answers was associated with higher global evaluation scores (p = 0.001).",499,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
164,Is CA72-4 a useful biomarker in differential diagnosis between ovarian endometrioma and epithelial ovarian cancer?,yes,no,False,14.8625,16.253,13.8922,1.3906,no answers was obtained in 78.6% of the cases with ovarian cancer and in only 46.4% of the cases with endometriosis.,239,False,False,no,True,True,1–2,<= 512 (normal)
165,Is the breast best for children with a family history of atopy?,yes,no,False,15.5236,16.0925,14.8187,0.5689,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,269,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
166,Is Bare-Metal Stent Implantation Still Justifiable in High Bleeding Risk Patients Undergoing Percutaneous Coronary Intervention?,yes,no,False,15.5391,16.1726,14.5223,0.6335,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,415,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
167,"Marital status, living arrangement and mortality: does the association vary by gender?",yes,yes,True,15.7424,15.2691,13.2145,0.4733,yes.,329,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
168,Does ibuprofen increase perioperative blood loss during hip arthroplasty?,yes,no,False,15.6268,16.4172,14.1219,0.7903,no answer: yes: no: mayor: no: yes: no: yes: no: yes: no: yes: no: yes:,217,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
169,Can magnetic resonance imaging accurately predict concordant pain provocation during provocative disc injection?,yes,no,False,15.5713,16.38,14.9778,0.8088,no: yes: no: mayor: no: yes: no: yes: no: yes: no: yes: no: yes: no,354,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
170,Does case-mix based reimbursement stimulate the development of process-oriented care delivery?,yes,yes,True,15.1162,14.7593,13.9243,0.3569,"yes, no.",262,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
171,Cerebromediastinal tuberculosis in a child with a probable Say-Barber-Miller syndrome: a causative link?,yes,yes,True,15.9909,15.5032,15.0289,0.4877,yes.,266,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
172,Is the determination of specific IgE against components using ISAC 112 a reproducible technique?,yes,no,False,14.8287,15.1195,14.5894,0.2908,"no answer yes, no.",392,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
173,Schizophrenia patients with high intelligence: A clinically distinct sub-type of schizophrenia?,yes,yes,True,16.8366,16.5263,15.2928,0.3104,yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,320,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
174,Is halofantrine ototoxic?,yes,no,False,14.5579,14.7118,14.3001,0.1539,no.,214,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
175,Identification of racial disparities in breast cancer mortality: does scale matter?,yes,no,False,16.1136,16.1797,15.5726,0.0661,no answers were more common for Hispanic women than for African-Americans.,244,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
176,Can fractional lasers enhance transdermal absorption of topical lidocaine in an in vivo animal model?,yes,no,False,16.3736,16.7751,14.9626,0.4015,no: yes.,395,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
177,Does laparoscopic surgery decrease the risk of atrial fibrillation after foregut surgery?,yes,no,False,15.7506,16.4051,14.1481,0.6545,no was not answered.,365,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
178,Is breast cancer survival improving?,yes,yes,True,16.3626,16.1048,14.15,0.2578,"yes, no answers was associated with a 1% reduction in risk for each increasing year.",297,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
179,Does partial expander deflation exacerbate the adverse effects of radiotherapy in two-stage breast reconstruction?,yes,no,False,14.5121,15.0156,13.8968,0.5035,no answer yes.,253,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
180,Does the clinical presentation of a prior preterm birth predict risk in a subsequent pregnancy?,yes,no,False,15.5763,15.8728,14.4654,0.2965,no: no: yes: yes: yes: no: yes: yes: yes: yes: yes: yes: yes: yes: yes:,334,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
181,Cold preparation use in young children after FDA warnings: do concerns still exist?,yes,no,False,16.0083,17.3596,14.9183,1.3513,no.,183,False,False,no,True,True,1–2,<= 512 (normal)
182,Does occupational nuclear power plant radiation affect conception and pregnancy?,yes,no,False,14.9096,15.1397,13.7287,0.23,no answer.,193,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
183,Can shape analysis differentiate free-floating internal carotid artery thrombus from atherosclerotic plaque in patients evaluated with CTA for stroke or transient ischemic attack?,yes,no,False,15.9022,16.0829,14.488,0.1807,no answers was given.,347,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
184,Can pictorial warning labels on cigarette packages address smoking-related health disparities?,yes,yes,True,16.3842,16.3271,14.7047,0.0571,"yes questions indicated that the HWL was more credible, relevant, and more likely to be effective than no questions.",278,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
185,Surgical treatment of prosthetic valve endocarditis in patients with double prostheses: is single-valve replacement safe?,yes,no,False,15.3006,15.9125,14.2746,0.6119,no.,319,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
186,Do nomograms designed to predict biochemical recurrence (BCR) do a better job of predicting more clinically relevant prostate cancer outcomes than BCR?,yes,yes,True,16.5654,16.4334,14.4136,0.132,"yes answers were given for yes, no, or maybe yes answers, respectively.",366,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
187,"Do ""America's Best Hospitals"" perform better for acute myocardial infarction?",yes,no,False,17.1144,17.1931,14.5422,0.0787,no: yes: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,430,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
188,Do socioeconomic differences in mortality persist after retirement?,yes,no,False,15.7562,15.8328,14.0223,0.0766,no yes to yes questions about employment grade and car ownership was associated with a relative index of inequality of inequality of inequality of inequality of inequality of mortality of,282,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
189,Convulsions and retinal haemorrhage: should we look further?,yes,no,False,15.4388,16.1758,14.6607,0.737,no.,177,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
190,Is the use of cyanoacrylate in intestinal anastomosis a good and reliable alternative?,yes,yes,True,15.7681,14.5489,13.1776,1.2192,yes answers.,338,False,False,yes,True,True,1–2,<= 512 (normal)
191,Are increased carotid artery pulsatility and resistance indexes early signs of vascular abnormalities in young obese males?,yes,no,False,15.4937,16.3357,13.4681,0.842,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,193,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
192,Does topical ropivacaine reduce the post-tonsillectomy morbidity in pediatric patients?,yes,yes,True,14.6361,14.3909,13.3611,0.2452,"yes., yes., yes., yes., yes., yes., yes., yes., yes., yes.,",292,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
193,Is robotically assisted laparoscopic radical prostatectomy less invasive than retropubic radical prostatectomy?,yes,no,False,14.5917,15.4097,13.7323,0.818,no.,415,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
194,Is specialty care associated with improved survival of patients with congestive heart failure?,yes,no,False,16.1653,16.4143,14.2614,0.2489,no answers was significantly associated with survival in cohort 1 (P < .001) and cohort 2 (P < .001).,467,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
195,Histologic evaluation of the testicular remnant associated with the vanishing testes syndrome: is surgical management necessary?,yes,no,False,15.3689,16.3859,14.5741,1.0171,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,258,False,False,no,True,True,1–2,<= 512 (normal)
196,Does oxybutynin hydrochloride cause arrhythmia in children with bladder dysfunction?,yes,no,False,14.3463,15.2701,13.5256,0.9237,no.,114,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
197,Does the manic/mixed episode distinction in bipolar disorder patients run true over time?,yes,no,False,16.865,16.8695,14.6654,0.0044,no.,150,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
198,Is the first urinary albumin/creatinine ratio (ACR) in women with suspected preeclampsia a prognostic factor for maternal and neonatal adverse outcome?,yes,no,False,17.0004,18.0485,15.1725,1.0482,"no yes answers to yes, no, or maybe yes yes answers to yes yes yes answers to yes yes yes yes yes yes yes yes yes yes",325,False,False,no,True,True,1–2,<= 512 (normal)
199,Are pediatric concussion patients compliant with discharge instructions?,yes,no,False,15.9,16.7517,15.2395,0.8516,no answers.,433,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
200,Can communication with terminally ill patients be taught?,yes,no,False,15.0048,15.2904,15.2182,0.0722,no answers.,306,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
201,Are environmental factors important in primary systemic vasculitis?,yes,yes,True,16.7421,16.4901,13.5437,0.252,yes.,503,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
202,Diagnosis and follow-up in constipated children: should we use ultrasound?,yes,no,False,15.1477,16.4256,14.3217,1.278,no was not possible.,415,False,False,no,True,True,1–2,<= 512 (normal)
203,Out of the smokescreen II: will an advertisement targeting the tobacco industry affect young people's perception of smoking in movies and their intention to smoke?,yes,no,False,15.957,17.4473,15.7587,1.4903,no answers was given.,411,False,False,no,True,True,1–2,<= 512 (normal)
204,Do general practitioner hospitals reduce the utilisation of general hospital beds?,yes,no,False,14.7028,15.9734,14.4668,1.2705,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,250,False,False,no,True,True,1–2,<= 512 (normal)
205,Does insulin resistance drive the association between hyperglycemia and cardiovascular risk?,yes,no,False,15.5742,16.3065,13.9423,0.7323,no: yes: no: no: yes: no: yes: no: yes: no: yes: no: yes: no: yes:,367,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
206,Ultra high risk (UHR) for psychosis criteria: are there different levels of risk for transition to psychosis?,yes,yes,True,16.0633,15.7442,14.0314,0.3191,"yes, no was significantly higher in the BLIPS group compared to the other two groups (p = 0.001, adjusted analysis).",314,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
207,Aberrant loss of dickkopf-3 in gastric cancer: can it predict lymph node metastasis preoperatively?,yes,yes,True,15.4078,15.3915,14.5721,0.0163,"yes, no, yes, no, no, no, no, no, no, no, no, no, no, no, no,",355,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
208,Can CT predict the level of CSF block in tuberculous hydrocephalus?,yes,no,False,14.389,15.5514,13.9591,1.1624,no yes.,204,False,False,no,True,True,1–2,<= 512 (normal)
209,Is oral endotracheal intubation efficacy impaired in the helicopter environment?,yes,no,False,16.7397,16.8053,14.5475,0.0655,no: yes: yes: no: yes: no: yes: no: yes: no: yes: no: yes: no: yes:,256,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
210,Sternal plating for primary and secondary sternal closure; can it improve sternal stability?,yes,no,False,15.3018,15.4483,14.4734,0.1465,no.,321,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
211,Can early second-look tympanoplasty reduce the rate of conversion to modified radical mastoidectomy?,yes,no,False,14.8249,16.2227,15.3165,0.9061,no answers were given.,225,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
212,Can T-cell deficiency affect spatial learning ability following toluene exposure?,yes,yes,True,15.7069,14.2469,13.623,1.46,yes.,237,False,False,yes,True,True,1–2,<= 512 (normal)
213,Are acceptance rates of a national preventive home visit programme for older people socially imbalanced?,yes,no,False,15.5972,15.6562,14.7927,0.059,no yes answers was the most frequent answer.,296,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
214,Increased neutrophil migratory activity after major trauma: a factor in the etiology of acute respiratory distress syndrome?,yes,no,False,15.2554,15.3211,13.5076,0.0657,no: yes: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,431,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
215,"Do improvements in outreach, clinical, and family and community-based services predict improvements in child survival?",yes,no,False,16.0236,16.2323,14.8504,0.2086,no: yes: no: yes: no: yes: yes: no: yes: yes: no: yes: yes: no: yes:,400,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
216,Vertical lines in distal esophageal mucosa (VLEM): a true endoscopic manifestation of esophagitis in children?,yes,no,False,16.6845,17.2038,14.9168,0.5192,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,279,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
217,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,no,False,16.626,17.9556,15.199,1.3296,"no answer was yes, no, or mayor yes, yes, no answer was yes, no, yes, no answer was yes, no,",258,False,False,no,True,True,1–2,<= 512 (normal)
218,Is crime associated with over-the-counter pharmacy syringe sales?,yes,yes,True,17.8778,17.2183,14.9212,0.6595,"yes, no, yes: no, yes: no, yes: yes, no, yes: yes, no, yes: yes, no,",289,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
219,Colorectal cancer in young patients: is it a distinct clinical entity?,yes,no,False,15.648,16.647,14.8146,0.999,no: no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,356,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
220,Does evidence-based practice improve patient outcomes?,yes,no,False,16.3717,16.4335,14.6754,0.0618,no yes.,387,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
221,Can the prognosis of polymyalgia rheumatica be predicted at disease onset?,yes,no,False,15.6011,16.6907,14.1481,1.0896,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,380,False,False,no,True,True,1–2,<= 512 (normal)
222,Does prior benign prostate biopsy predict outcome for patients treated with radical perineal prostatectomy?,yes,no,False,15.6957,16.3297,14.5975,0.634,"no yes questions: yes, no, yes, no.",323,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
223,Is the Distance Worth It?,yes,yes,True,16.1865,15.9944,15.001,0.1922,yes.,416,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
224,Treatment as prevention in resource-limited settings: is it feasible to maintain HIV viral load suppression over time?,yes,no,False,15.7494,17.0488,14.8372,1.2994,"no answers was given in the following percentages: yes, no, maybe yes, maybe no, maybe no, maybe yes, may",352,False,False,no,True,True,1–2,<= 512 (normal)
225,Does head positioning influence anterior chamber depth in pseudoexfoliation syndrome?,yes,yes,True,15.5748,15.166,14.5735,0.4087,yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,272,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
226,Are intraoperative precursor events associated with postoperative major adverse events?,yes,no,False,15.4665,15.6216,13.9862,0.1552,"no yes responses to yes, no, yes, no, yes, no, yes, no, no, no, no, no, no,",332,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
227,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,no,False,14.9624,15.305,13.2034,0.3426,"no answers to the question: yes, no, mayor yes, mayor no, mayor no answers to the question: yes, no,",270,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
228,Could ADMA levels in young adults born preterm predict an early endothelial dysfunction?,yes,no,False,15.1445,15.8774,13.3925,0.7328,no: no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,326,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
229,Informed consent for total hip arthroplasty: does a written information sheet improve recall by patients?,yes,no,False,16.9183,17.1677,15.4107,0.2494,no answers.,182,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
230,Quaternary cytoreductive surgery in ovarian cancer: does surgical effort still matter?,yes,yes,True,14.6601,14.6444,12.6531,0.0157,"yes, no, yes, no, yes, no, no, no, no, no, no, no, no, no, no,",434,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
231,Can a Novel Surgical Approach to the Temporomandibular Joint Improve Access and Reduce Complications?,yes,yes,True,15.567,15.463,13.848,0.104,yes.,200,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
232,Hepatic arterial embolization for unresectable hepatocellular carcinomas: do technical factors affect prognosis?,yes,no,False,15.7549,16.1658,13.7951,0.4109,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,331,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
233,Is plate clearing a risk factor for obesity?,yes,no,False,16.4244,16.7104,15.387,0.286,no: no: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes: yes:,207,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
234,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,yes,no,False,15.3209,16.101,14.744,0.7802,no answers.,335,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
235,Does the lipid-lowering peroxisome proliferator-activated receptors ligand bezafibrate prevent colon cancer in patients with coronary artery disease?,yes,no,False,15.3767,16.0623,14.1837,0.6856,no: no: no: no: no: no: no: no: no: no: no: no: no: no: no:,426,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
