idx,question,true_label,predicted_label,correct,score_yes,score_no,score_maybe,confidence_margin,generated_text,prompt_token_len,truncated,uncertain,parsed_from_text,is_parsable,text_label_match,margin_bucket,length_bucket
110,Do inhaled steroids differ from cromones in terms of hospital admission rates for asthma in children?,yes,no,False,4.9533,6.804,1.5014,1.8507,The results suggest that inhaled steroids are more effective than cromones in reducing hospital admissions for asthma in children.,312,False,False,unparsable,False,False,1–2,<= 512 (normal)
111,Does airway surgery lower serum lipid levels in obstructive sleep apnea patients?,yes,no,False,2.5011,4.8788,0.8435,2.3777,UPPP surgery may improve serum lipid profiles in OSA patients.,377,False,False,unparsable,False,False,2–5,<= 512 (normal)
112,Israeli hospital preparedness for terrorism-related multiple casualty incidents: can the surge capacity and injury severity distribution be better predicted?,yes,no,False,3.8476,7.555,4.8129,2.7421,"""no"" in the remaining HMCIs. The mean number of casualties per HMCI was significantly higher in the HMCIs with a higher severity score",348,False,False,no,True,True,2–5,<= 512 (normal)
113,Do instrumental activities of daily living predict dementia at 1- and 2-year follow-up?,yes,yes,True,6.1837,5.2348,1.93,0.9489,IADL disability can help predict dementia at 1- and 2-year follow-up.,339,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
114,Is pelvic pain associated with defecatory symptoms in women with pelvic organ prolapse?,yes,no,False,4.2985,8.5842,2.0532,4.2857,"""Pain"" or ""No Pain"" Pelvic pain is associated with straining with bowel movement, sense of incomplete emptying, pain with bowel movement, and",217,False,False,no,True,True,2–5,<= 512 (normal)
115,Does the SCL 90-R obsessive-compulsive dimension identify cognitive impairments?,yes,no,False,4.1298,5.2131,1.8756,1.0833,The SCL 90-R Obsessive-Compulsive subscale may be a useful screening tool for cognitive impairments in patients with brain tumors.,265,False,False,unparsable,False,False,1–2,<= 512 (normal)
116,Is non-HDL-cholesterol a better predictor of long-term outcome in patients after acute myocardial infarction compared to LDL-cholesterol?,yes,no,False,3.1095,5.7207,3.5127,2.2081,Non-HDL-C is a better predictor of long-term outcome in Thai patients after AMI compared to LDL-C.,424,False,False,no,True,True,2–5,<= 512 (normal)
117,Body diffusion-weighted MR imaging of uterine endometrial cancer: is it helpful in the detection of cancer in nonenhanced MR imaging?,yes,no,False,3.7575,6.1037,0.2556,2.3462,DW images and fused DW images / T2-weighted images are useful for the detection of endometrial cancer in addition to T2-weighted images.,352,False,False,unparsable,False,False,2–5,<= 512 (normal)
118,Does pediatric housestaff experience influence tests ordered for infants in the neonatal intensive care unit?,yes,no,False,3.1891,6.4121,4.0157,2.3963,The results of this study suggest that pediatric housestaff experience influences the ordering of arterial blood gases per infant in the neonatal ICU.,379,False,False,unparsable,False,False,2–5,<= 512 (normal)
119,Biomolecular identification of allergenic pollen: a new perspective for aerobiological monitoring?,yes,no,False,2.3407,6.3781,3.4787,2.8994,pollen grains.,288,False,False,unparsable,False,False,2–5,<= 512 (normal)
120,Is the 7th TNM edition suitable for biological predictor in early gastric cancer?,yes,no,False,4.7916,7.2803,4.6223,2.4887,"N3a, N3b, N3a, N3b, N3b, N3a, N3b, N3b, N3b, N3b,",252,False,False,unparsable,False,False,2–5,<= 512 (normal)
121,Are lower fasting plasma glucose levels at diagnosis of type 2 diabetes associated with improved outcomes?,yes,no,False,3.1706,4.9762,1.8153,1.8056,Low FPG levels at diagnosis of type 2 diabetes are associated with a reduced risk for a range of clinical outcomes.,309,False,False,unparsable,False,False,1–2,<= 512 (normal)
122,Remote ischemic postconditioning: does it protect against ischemic damage in percutaneous coronary revascularization?,yes,yes,True,8.9412,8.0983,3.4293,0.8429,yes.,247,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
123,Does multi-modal cervical physical therapy improve tinnitus in patients with cervicogenic somatic tinnitus?,yes,no,False,7.3971,7.6773,4.3664,0.2801,"""no.""",363,False,True,no,True,True,< 1 (uncertain),<= 512 (normal)
124,Processing fluency effects: can the content and presentation of participant information sheets influence recruitment and participation for an antenatal intervention?,yes,no,False,2.3699,5.13,-0.2091,2.7601,The Double Awkward condition was rated as significantly more complex than the Double Fluent (p = .021) and Awkward Tit,263,False,False,unparsable,False,False,2–5,<= 512 (normal)
125,Fulfilling human resources development goal in West Africa: can the training of ophthalmologist diplomates be improved?,yes,no,False,5.0854,7.4408,3.1515,2.3555,"the trainees' suggestions were: increase in sponsorship (33.3%), training allowance (33.3%), and incentives for trainers /",433,False,False,unparsable,False,False,2–5,<= 512 (normal)
126,Predicting admission at triage: are nurses better than a simple objective score?,yes,no,False,3.6152,5.2715,0.1992,1.6564,"GAPS 'accuracy' was 82.5%, 'over-ruled' it was 80.1%, and 'under-ruled' it was 7",370,False,False,unparsable,False,False,1–2,<= 512 (normal)
127,Are adult body circumferences associated with height?,yes,no,False,2.7039,7.3511,1.2417,4.6472,"WC / height scaled positively to height in men and women, and HC / height scaled positively to height in men and women.",380,False,False,unparsable,False,False,2–5,<= 512 (normal)
128,Can progression of valvar aortic stenosis be predicted accurately?,yes,no,False,6.616,7.8504,5.2854,1.2344,"""The patient is in a state of rapid hemodynamic progression of valvar aortic stenosis.""",299,False,False,unparsable,False,False,1–2,<= 512 (normal)
129,Does the National Institutes of Health Stroke Scale favor left hemisphere strokes?,yes,yes,True,4.179,3.959,1.0058,0.2201,"The NIHSS is a valid, reproducible scale for the assessment of stroke severity.",412,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
130,MiraLAX vs. Golytely: is there a significant difference in the adenoma detection rate?,yes,no,False,0.8906,5.4301,0.3295,4.5395,Golytely is associated with a higher adenoma detection rate than MiraLAX.,369,False,False,unparsable,False,False,2–5,<= 512 (normal)
131,Can gingival crevicular blood be relied upon for assessment of blood glucose level?,yes,no,False,8.1154,10.0483,6.75,1.933,no.,280,False,False,no,True,True,1–2,<= 512 (normal)
132,Is zero central line-associated bloodstream infection rate sustainable?,yes,no,False,2.7995,6.0983,-0.1655,3.2988,The NICU of the Floating Hospital for Children at Tufts Medical Center has achieved zero CLABSI rates for > 370 consecutive days.,305,False,False,unparsable,False,False,2–5,<= 512 (normal)
133,Does treatment duration affect outcome after radiotherapy for prostate cancer?,yes,no,False,4.5663,5.0535,2.8675,0.4871,The NTDR is a significant predictor of outcome after RT for prostate cancer.,373,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
134,Patient-Controlled Therapy of Breathlessness in Palliative Care: A New Therapeutic Concept for Opioid Administration?,yes,no,False,6.1304,8.6882,4.9417,2.5578,"""No.""",418,False,False,no,True,True,2–5,<= 512 (normal)
135,Is pain a clinically relevant problem in general adult psychiatry?,yes,no,False,7.2993,8.9015,5.9149,1.6022,"""I don't know.""",263,False,False,no,True,True,1–2,<= 512 (normal)
136,Should displaced midshaft clavicular fractures be treated surgically?,yes,no,False,5.1847,6.2693,2.656,1.0846,The results of this study suggest that operative treatment is superior to nonoperative treatment for DMCF.,321,False,False,unparsable,False,False,1–2,<= 512 (normal)
137,Telemedicine and type 1 diabetes: is technology per se sufficient to improve glycaemic control?,yes,no,False,3.5138,6.2357,0.1318,2.7219,Telemedicine and teleconsultation are not sufficient to improve glycaemic control in patients with type 1 diabetes.,343,False,False,unparsable,False,False,2–5,<= 512 (normal)
138,Do European people with type 1 diabetes consume a high atherogenic diet?,yes,no,False,2.448,7.6475,2.3364,5.1995,"Protein (76% at baseline and 78% at follow-up), fat (34, 40%), carbohydrate (34, 41%)",363,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
139,Preoperative platelet count in esophageal squamous cell carcinoma: is it a prognostic factor?,yes,no,False,5.4238,6.6195,1.9319,1.1957,"platelet count ≤ 205, T grade (P = 0.001), N staging (P < 0.001).",326,False,False,unparsable,False,False,1–2,<= 512 (normal)
140,Should serum pancreatic lipase replace serum amylase as a biomarker of acute pancreatitis?,yes,no,False,4.7982,6.8884,3.02,2.0902,serum pancreatic lipase is a better biomarker of acute pancreatitis than serum amylase.,399,False,False,unparsable,False,False,2–5,<= 512 (normal)
141,Do Electrochemiluminescence Assays Improve Prediction of Time to Type 1 Diabetes in Autoantibody-Positive TrialNet Subjects?,yes,yes,True,4.7837,4.7411,1.4218,0.0425,to what extent can ECL assays improve prediction of time to type 1 diabetes in autoantibody-positive TrialNet subjects?,374,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
142,Does SYNTAX score predict in-hospital outcomes in patients with ST elevation myocardial infarction undergoing primary percutaneous coronary intervention?,yes,no,False,7.302,10.4598,4.1301,3.1578,SxS > 22.,373,False,False,unparsable,False,False,2–5,<= 512 (normal)
143,Are behavioural risk factors to be blamed for the conversion from optimal blood pressure to hypertensive status in Black South Africans?,yes,no,False,5.1554,6.8006,2.1035,1.6452,'The study found that the risk factors for the conversion from optimal BP to hypertension were similar to those reported in other populations.,384,False,False,unparsable,False,False,1–2,<= 512 (normal)
144,Does the type of tibial component affect mechanical alignment in unicompartmental knee replacement?,yes,no,False,2.9597,7.0383,3.1476,3.8907,"""The thickness of the tibial insert has a significant effect on postoperative alignment.""",286,False,False,unparsable,False,False,2–5,<= 512 (normal)
145,Upstream solutions: does the supplemental security income program reduce disability in the elderly?,yes,no,False,4.4488,6.5606,1.513,2.1118,The SSI program has a positive effect on disability among the elderly.,337,False,False,unparsable,False,False,2–5,<= 512 (normal)
146,Can serum be used for analyzing the EGFR mutation status in patients with advanced non-small cell lung cancer?,yes,no,False,4.8278,5.2943,2.6438,0.4665,EGFR mutations in serum samples can be used for analyzing the EGFR mutation status in patients with advanced NSCLC.,319,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
147,Are failures of anterior cruciate ligament reconstruction associated with steep posterior tibial slopes?,yes,no,False,4.5872,6.3859,3.1985,1.7987,The results of this study suggest that the failure of ACLR is associated with steep medial and lateral PTSs.,405,False,False,unparsable,False,False,1–2,<= 512 (normal)
148,Do teleoncology models of care enable safe delivery of chemotherapy in rural towns?,yes,no,False,3.2646,7.6588,3.7406,3.9183,The TTN teleoncology model for managing cancer patients in rural towns is safe and effective.,299,False,False,unparsable,False,False,2–5,<= 512 (normal)
149,Is solitary kidney really more resistant to ischemia?,yes,no,False,4.9604,6.8899,4.7022,1.9295,solitary kidney is more resistant to warm ischemia.,285,False,False,unparsable,False,False,1–2,<= 512 (normal)
150,Is it safe to perform rectal anastomosis in gynaecological debulking surgery without a diverting stoma?,yes,no,False,4.0729,9.0774,3.9049,5.0045,diverting stoma was created in the remaining 36 (86%) patients.,197,False,False,unparsable,False,False,> 5 (confident),<= 512 (normal)
151,Has the mammography quality standards act affected the mammography quality in North Carolina?,yes,no,False,1.8685,6.4453,0.5324,4.5768,The percentage of facilities that met quality standards increased from the first inspection to the second inspection.,228,False,False,unparsable,False,False,2–5,<= 512 (normal)
152,Is breast cancer prognosis inherited?,yes,no,False,4.5552,4.6574,2.0322,0.1022,The results suggest that breast cancer prognosis is inherited.,337,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
153,c-Kit-dependent growth of uveal melanoma cells: a potential therapeutic target?,yes,no,False,7.8553,7.9721,5.4038,0.1169,c-kit is a potential therapeutic target in uveal melanoma.,320,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
154,Pituitary apoplexy: do histological features influence the clinical presentation and outcome?,yes,no,False,5.6288,8.0926,2.599,2.4637,"The mean age of the patients with infarction alone was 51.4 years, compared with 51.3 years for the patients with hemorrhagic infarction and / or frank",186,False,False,unparsable,False,False,2–5,<= 512 (normal)
155,Orthostatic myoclonus: an underrecognized cause of unsteadiness?,yes,no,False,0.8258,5.8649,2.0324,3.8326,orthostatic myoclonus is a rare cause of unsteadiness and gait impairment in neurodegenerative diseases.,331,False,False,unparsable,False,False,2–5,<= 512 (normal)
156,Is low serum chloride level a risk factor for cardiovascular mortality?,yes,yes,True,8.3555,8.2328,7.3379,0.1226,"""No.""",358,False,True,no,True,False,< 1 (uncertain),<= 512 (normal)
157,Does ethnicity affect where people with cancer die?,yes,no,False,1.8839,6.9189,1.7456,5.035,'I don't know': 'I don't know': 'I don't know': 'I don't know': 'I,481,False,False,no,True,True,> 5 (confident),<= 512 (normal)
158,Transesophageal echocardiographic assessment of left ventricular function in brain-dead patients: are marginally acceptable hearts suitable for transplantation?,yes,no,False,6.5618,7.8042,3.5456,1.2424,FAC < 50% in donors and FAC > 50% in recipients.,381,False,False,no,True,True,1–2,<= 512 (normal)
159,Can the postoperative pain level be predicted preoperatively?,yes,no,False,8.0445,8.6204,6.5227,0.5759,"""",220,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
160,Does age moderate the effect of personality disorder on coping style in psychiatric inpatients?,yes,no,False,2.4096,5.1803,2.5237,2.6565,The findings suggest that older adults with personality disorder may be more likely to use maladaptive coping strategies than younger adults.,271,False,False,unparsable,False,False,2–5,<= 512 (normal)
161,Is neck pain associated with worse health-related quality of life 6 months later?,yes,no,False,4.6066,5.8179,2.6617,1.2113,Neck pain is associated with worse physical HRQoL 6 months later.,490,False,False,unparsable,False,False,1–2,<= 512 (normal)
162,Dose end-tidal carbon dioxide measurement correlate with arterial carbon dioxide in extremely low birth weight infants in the first week of life?,yes,no,False,6.8933,8.706,5.0402,1.8128,"""no.""",346,False,False,no,True,True,1–2,<= 512 (normal)
163,Does Residency Selection Criteria Predict Performance in Orthopaedic Surgery Residency?,yes,no,False,6.3933,6.4606,2.8495,0.0673,"""The answer to the question: Does residency selection criteria predict performance in orthopaedic surgery residency?",499,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
164,Is CA72-4 a useful biomarker in differential diagnosis between ovarian endometrioma and epithelial ovarian cancer?,yes,no,False,6.6107,8.6247,4.6213,2.014,"""CA72-4 is not useful in the differential diagnosis between ovarian endometrioma and epithelial ovarian cancer.""",239,False,False,no,True,True,2–5,<= 512 (normal)
165,Is the breast best for children with a family history of atopy?,yes,no,False,4.665,7.5186,3.6411,2.8536,breast-feeding protects normal children with a family history of atopy against a variety of illnesses.,269,False,False,unparsable,False,False,2–5,<= 512 (normal)
166,Is Bare-Metal Stent Implantation Still Justifiable in High Bleeding Risk Patients Undergoing Percutaneous Coronary Intervention?,yes,no,False,1.5414,4.5656,2.3313,2.2343,"This study suggests that in HBR patients, E-ZES implantation may be a viable option for DES implantation, with a lower ischemic risk and similar",415,False,False,unparsable,False,False,2–5,<= 512 (normal)
167,"Marital status, living arrangement and mortality: does the association vary by gender?",yes,no,False,2.4856,7.4101,2.3077,4.9245,"widowed men (HR 2.39 (95% CI 2.40 to 2.41)), divorced men (HR 2.40 (95% CI",329,False,False,unparsable,False,False,2–5,<= 512 (normal)
168,Does ibuprofen increase perioperative blood loss during hip arthroplasty?,yes,no,False,5.8378,7.5196,2.3686,1.6818,The results of this study suggest that ibuprofen increases perioperative blood loss during total hip arthroplasty.,217,False,False,unparsable,False,False,1–2,<= 512 (normal)
169,Can magnetic resonance imaging accurately predict concordant pain provocation during provocative disc injection?,yes,no,False,3.7862,6.4543,2.5614,2.6681,"To predict concordant pain provocation during provocative disc injection, the combination of an HIZ and disc contour abnormalities is more accurate than the use of either a HI",354,False,False,unparsable,False,False,2–5,<= 512 (normal)
170,Does case-mix based reimbursement stimulate the development of process-oriented care delivery?,yes,no,False,4.7647,7.0217,4.0184,2.257,the case-mix based reimbursement does not stimulate the development of care coordination.,262,False,False,unparsable,False,False,2–5,<= 512 (normal)
171,Cerebromediastinal tuberculosis in a child with a probable Say-Barber-Miller syndrome: a causative link?,yes,no,False,1.0944,6.2318,5.7075,0.5244,tuberculosis.,266,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
172,Is the determination of specific IgE against components using ISAC 112 a reproducible technique?,yes,no,False,4.9026,7.6075,4.8711,2.7049,"""no.""",392,False,False,no,True,True,2–5,<= 512 (normal)
173,Schizophrenia patients with high intelligence: A clinically distinct sub-type of schizophrenia?,yes,no,False,3.2317,5.8975,2.3249,2.6657,"Schizophrenia patients with very high pre-morbid IQ have a distinct symptom profile, and may be a distinct sub-type of schizophrenia.",320,False,False,unparsable,False,False,2–5,<= 512 (normal)
174,Is halofantrine ototoxic?,yes,no,False,4.8643,7.584,4.5452,2.7197,there is no ototoxicity of halofantrine in guinea pigs.,214,False,False,no,True,True,2–5,<= 512 (normal)
175,Identification of racial disparities in breast cancer mortality: does scale matter?,yes,no,False,3.9813,7.0086,4.888,2.1206,"""The results of this study suggest that the use of RD statistics may be more sensitive to the presence of racial disparities in breast cancer mortality than RR statistics",244,False,False,unparsable,False,False,2–5,<= 512 (normal)
176,Can fractional lasers enhance transdermal absorption of topical lidocaine in an in vivo animal model?,yes,no,False,4.3633,6.8801,2.4384,2.5168,The results of this study demonstrate that fractional laser pretreatment of skin enhances transdermal absorption of topical lidocaine in an in vivo animal model.,395,False,False,unparsable,False,False,2–5,<= 512 (normal)
177,Does laparoscopic surgery decrease the risk of atrial fibrillation after foregut surgery?,yes,no,False,6.147,7.0925,2.1791,0.9455,Laparoscopic surgery is associated with a lower risk of atrial fibrillation after foregut surgery.,365,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
178,Is breast cancer survival improving?,yes,no,False,7.2013,7.7438,5.0833,0.5425,"OR = 0.999, 95% CI 0.999-1.000, P = 0.054.",297,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
179,Does partial expander deflation exacerbate the adverse effects of radiotherapy in two-stage breast reconstruction?,yes,no,False,4.7371,6.7648,3.9828,2.0277,partial expander deflation should be avoided in two-stage breast reconstruction.,253,False,False,unparsable,False,False,2–5,<= 512 (normal)
180,Does the clinical presentation of a prior preterm birth predict risk in a subsequent pregnancy?,yes,no,False,2.5635,5.5018,0.5533,2.9383,The clinical presentation of a prior preterm birth is an important predictor of risk for recurrent preterm birth.,334,False,False,unparsable,False,False,2–5,<= 512 (normal)
181,Cold preparation use in young children after FDA warnings: do concerns still exist?,yes,no,False,3.2263,7.1023,4.4536,2.6487,"""If you have a cold, you will not treat with cold medicine.""",183,False,False,unparsable,False,False,2–5,<= 512 (normal)
182,Does occupational nuclear power plant radiation affect conception and pregnancy?,yes,no,False,4.6927,7.2455,3.5233,2.5529,The results of this study suggest that occupational exposure to ionizing radiation in a nuclear power plant does not affect male or female fecundity.,193,False,False,unparsable,False,False,2–5,<= 512 (normal)
183,Can shape analysis differentiate free-floating internal carotid artery thrombus from atherosclerotic plaque in patients evaluated with CTA for stroke or transient ischemic attack?,yes,no,False,2.1546,5.5425,1.2082,3.3879,"""The shape analysis of FFT can differentiate FFT from atherosclerotic plaque.""",347,False,False,unparsable,False,False,2–5,<= 512 (normal)
184,Can pictorial warning labels on cigarette packages address smoking-related health disparities?,yes,no,False,1.4255,4.4959,1.0035,3.0704,The results suggest that HWLs with didactic textual forms are more effective than HWLs with testimonial forms for smokers and that educational attainment,278,False,False,unparsable,False,False,2–5,<= 512 (normal)
185,Surgical treatment of prosthetic valve endocarditis in patients with double prostheses: is single-valve replacement safe?,yes,no,False,4.8851,7.795,2.3655,2.9098,single-valve replacement.,319,False,False,unparsable,False,False,2–5,<= 512 (normal)
186,Do nomograms designed to predict biochemical recurrence (BCR) do a better job of predicting more clinically relevant prostate cancer outcomes than BCR?,yes,no,False,2.0806,6.5999,2.4593,4.1406,"The DPC nomogram predicted aggressive BCR with a c-index of 0.709, the JHH nomogram predicted aggressive BCR with a c-index of 0.7",366,False,False,no,True,True,2–5,<= 512 (normal)
187,"Do ""America's Best Hospitals"" perform better for acute myocardial infarction?",yes,no,False,3.6107,5.4422,2.5223,1.8315,"""The best hospitals in cardiology are better than the others for the treatment of acute myocardial infarction.""",430,False,False,unparsable,False,False,1–2,<= 512 (normal)
188,Do socioeconomic differences in mortality persist after retirement?,yes,no,False,3.4326,6.2169,2.3805,2.7843,to assess the relative risk of death associated with work based and non-work based measures of socioeconomic status before and after retirement.,282,False,False,unparsable,False,False,2–5,<= 512 (normal)
189,Convulsions and retinal haemorrhage: should we look further?,yes,no,False,2.0443,6.0769,2.0749,4.002,Convulsions and retinal haemorrhages: should we look further?,177,False,False,unparsable,False,False,2–5,<= 512 (normal)
190,Is the use of cyanoacrylate in intestinal anastomosis a good and reliable alternative?,yes,no,False,3.4645,6.0304,1.0926,2.5659,Ethyl-2-cyanoacrylate is a good alternative to polyglactin 910 sutures in intestinal anastomosis.,338,False,False,no,True,True,2–5,<= 512 (normal)
191,Are increased carotid artery pulsatility and resistance indexes early signs of vascular abnormalities in young obese males?,yes,no,False,7.3374,8.1036,5.4057,0.7662,the pulsatility index and resistance index were significantly higher in obese subjects than in healthy controls (P < 0.001).,193,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
192,Does topical ropivacaine reduce the post-tonsillectomy morbidity in pediatric patients?,yes,no,False,3.46,7.0341,3.0465,3.5741,Topical ropivacaine hydrochloride is a safe and effective analgesic in pediatric patients undergoing tonsillectomy.,292,False,False,unparsable,False,False,2–5,<= 512 (normal)
193,Is robotically assisted laparoscopic radical prostatectomy less invasive than retropubic radical prostatectomy?,yes,no,False,2.9246,6.4156,1.6504,3.4911,RALP is less invasive than RRP.,415,False,False,unparsable,False,False,2–5,<= 512 (normal)
194,Is specialty care associated with improved survival of patients with congestive heart failure?,yes,no,False,3.4126,7.0223,2.8446,3.6097,The results of this study suggest that the pattern of outpatient care is associated with survival of patients with CHF.,467,False,False,unparsable,False,False,2–5,<= 512 (normal)
195,Histologic evaluation of the testicular remnant associated with the vanishing testes syndrome: is surgical management necessary?,yes,no,False,3.2228,7.3039,1.2885,4.0811,The incidence of viable germ cell elements in the testicular remnant associated with the vanishing testes syndrome is 14%.,258,False,False,unparsable,False,False,2–5,<= 512 (normal)
196,Does oxybutynin hydrochloride cause arrhythmia in children with bladder dysfunction?,yes,no,False,6.159,8.1206,6.6282,1.4925,"""We believe that the use of oxybutynin hydrochloride in children with bladder dysfunction is associated with an increased risk of cardiac arrhythmia.""",114,False,False,unparsable,False,False,1–2,<= 512 (normal)
197,Does the manic/mixed episode distinction in bipolar disorder patients run true over time?,yes,yes,True,6.4779,6.0599,3.1919,0.418,The observed distribution of manic and mixed episodes in patients with bipolar disorder is consistent over time.,150,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
198,Is the first urinary albumin/creatinine ratio (ACR) in women with suspected preeclampsia a prognostic factor for maternal and neonatal adverse outcome?,yes,yes,True,6.3654,6.0858,2.6174,0.2797,The first ACR is a prognostic factor for adverse maternal and neonatal outcomes.,325,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
199,Are pediatric concussion patients compliant with discharge instructions?,yes,no,False,2.3866,5.2742,-0.9345,2.8876,The majority of pediatric concussion patients were discharged with instructions for return to play and were compliant with discharge instructions.,433,False,False,unparsable,False,False,2–5,<= 512 (normal)
200,Can communication with terminally ill patients be taught?,yes,no,False,5.6632,6.5289,3.4127,0.8656,"""The course model is a good starting point for further development of communication skills in palliative care.""",306,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
201,Are environmental factors important in primary systemic vasculitis?,yes,no,False,2.1521,7.0721,-0.5198,4.92,No significant associations were found for any of the other exposures.,503,False,False,no,True,True,2–5,<= 512 (normal)
202,Diagnosis and follow-up in constipated children: should we use ultrasound?,yes,no,False,4.3527,7.1351,4.0571,2.7824,"""We believe that the rectal diameter is a good predictor of constipation and fecal load and that it can be used as a diagnostic tool for constipation.""",415,False,False,unparsable,False,False,2–5,<= 512 (normal)
203,Out of the smokescreen II: will an advertisement targeting the tobacco industry affect young people's perception of smoking in movies and their intention to smoke?,yes,no,False,4.5111,8.0598,2.9889,3.5488,"""The antismoking advertisement was not OK"" for the intervention group (47.8%) compared with the control group (43.8%) (p",411,False,False,unparsable,False,False,2–5,<= 512 (normal)
204,Do general practitioner hospitals reduce the utilisation of general hospital beds?,yes,no,False,3.6863,8.1022,4.5234,3.5788,"GP hospitals reduce the utilisation of general hospitals by patients with respiratory diseases, cardiac failure, and cancer, and by patients with stroke and fractures.",250,False,False,unparsable,False,False,2–5,<= 512 (normal)
205,Does insulin resistance drive the association between hyperglycemia and cardiovascular risk?,yes,no,False,3.9192,6.1159,2.2087,2.1967,Insulin resistance explains the association between hyperglycemia and CVD risk.,367,False,False,unparsable,False,False,2–5,<= 512 (normal)
206,Ultra high risk (UHR) for psychosis criteria: are there different levels of risk for transition to psychosis?,yes,no,False,3.0076,7.4282,1.1415,4.4207,"APS + Trait = BLIPS < APS < Trait alone (p = 0.001, adjusted analysis).",314,False,False,unparsable,False,False,2–5,<= 512 (normal)
207,Aberrant loss of dickkopf-3 in gastric cancer: can it predict lymph node metastasis preoperatively?,yes,yes,True,9.0874,8.2912,5.9485,0.7963,"yes, no, or mayor: no, mayor: no, mayor: yes, or mayor: no: no.",355,False,True,yes,True,True,< 1 (uncertain),<= 512 (normal)
208,Can CT predict the level of CSF block in tuberculous hydrocephalus?,yes,no,False,1.6036,5.5795,1.8718,3.7078,The shape of the third ventricle is a useful indicator of the level of CSF block in TBM.,204,False,False,unparsable,False,False,2–5,<= 512 (normal)
209,Is oral endotracheal intubation efficacy impaired in the helicopter environment?,yes,no,False,4.0276,7.3256,3.1835,3.298,"""The in-flight environment of BO-105 helicopter does not impair the ability of flight nurses to perform oral endotracheal intubation.""",256,False,False,unparsable,False,False,2–5,<= 512 (normal)
210,Sternal plating for primary and secondary sternal closure; can it improve sternal stability?,yes,no,False,2.7125,7.0603,1.6549,4.3478,plate fixation.,321,False,False,unparsable,False,False,2–5,<= 512 (normal)
211,Can early second-look tympanoplasty reduce the rate of conversion to modified radical mastoidectomy?,yes,no,False,4.3334,7.3544,4.802,2.5524,the rate of conversion to a modified radical mastoidectomy was low (3%).,225,False,False,unparsable,False,False,2–5,<= 512 (normal)
212,Can T-cell deficiency affect spatial learning ability following toluene exposure?,yes,yes,True,8.3075,7.7848,5.7254,0.5226,"""The escape latency was longer in nude mice exposed to 90 ppm toluene than in the control group.""",237,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
213,Are acceptance rates of a national preventive home visit programme for older people socially imbalanced?,yes,no,False,5.839,6.7352,5.2578,0.8962,The results suggest that the association between socioeconomic status and acceptance of preventive home visits is complex and that the invitational procedures may modify the association.,296,False,True,unparsable,False,False,< 1 (uncertain),<= 512 (normal)
214,Increased neutrophil migratory activity after major trauma: a factor in the etiology of acute respiratory distress syndrome?,yes,no,False,1.5142,5.7342,1.9596,3.7746,increased neutrophil migratory activity in the early postinjury phase may be a critical factor in the development of ARDS.,431,False,False,unparsable,False,False,2–5,<= 512 (normal)
215,"Do improvements in outreach, clinical, and family and community-based services predict improvements in child survival?",yes,no,False,3.0063,5.7709,2.3793,2.7646,"The findings suggest that improvements in clinical services are associated with reductions in under-five mortality, while improvements in outreach and family and community-based services are",400,False,False,unparsable,False,False,2–5,<= 512 (normal)
216,Vertical lines in distal esophageal mucosa (VLEM): a true endoscopic manifestation of esophagitis in children?,yes,no,False,3.678,8.0522,2.7583,4.3742,VLEM is a true endoscopic manifestation of esophagitis in children.,279,False,False,unparsable,False,False,2–5,<= 512 (normal)
217,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,no,False,4.7588,7.8822,3.2427,3.1234,OraQuick ® HIV-1 / 2 Assay in sputum is a valid tool for HIV surveillance among TB patients in Central India.,258,False,False,unparsable,False,False,2–5,<= 512 (normal)
218,Is crime associated with over-the-counter pharmacy syringe sales?,yes,no,False,3.9918,7.2031,1.3381,3.2113,"adjusted rate ratio: 0.89; 95% confidence interval: 0.82, 0.98).",289,False,False,unparsable,False,False,2–5,<= 512 (normal)
219,Colorectal cancer in young patients: is it a distinct clinical entity?,yes,no,False,1.7034,5.1921,1.6185,3.4887,Colorectal cancer in young patients is a distinct clinical entity.,356,False,False,unparsable,False,False,2–5,<= 512 (normal)
